author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Магазин новостроек;representative_developer;https://novorossiysk.cian.ru/sale/flat/305055272/;Лобня};sale;flat;4;24;1;32.4;6875280;;;;;Облака
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305694039/;Лобня};sale;flat;22;22;1;19.4;8880000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/298254403/;Лобня};sale;flat;4;33;1;42.9;23600000;Останкинский; Годовикова;11к2;Алексеевская;iLove
ЭНКО;developer;https://tyumen.cian.ru/sale/flat/303659966/;Лобня};sale;flat;2;16;1;35.8;5178000;;;;;Мириады город в принципах ЭНКО
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303370372/;Лобня};sale;flat;4;8;1;57.0;68900000;Таганский;Тессинский переулок;1;Чкаловская;Тессинский, 1
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/306641691/;Лобня};sale;flat;8;10;1;35.79;12755556;Василеостровский;Кожевенная линия;;Горный институт;LEGENDA Васильевского
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301285637/;Лобня};sale;flat;2;24;1;30.3;5322250;Прикубанский; Имени Героя Георгия Бочарникова;2к1;;Улыбка
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751355/;Лобня};sale;flat;3;4;1;20.2;4040000;;Октябрьский проспект;403;Панки;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308354835/;Лобня};sale;flat;3;8;1;25.9;9990000;Аэропорт;Большой Коптевский проезд;3С7;Красный Балтиец;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303249478/;Лобня};sale;flat;2;10;1;35.79;11273850;Центральный;;;;Отражение
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/294621795/;Лобня};sale;flat;22;22;1;19.4;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/304313645/;Лобня};sale;flat;1;5;1;40.9;9100000;Пушкинский; Кокколевская;14к2;Купчино;Образцовый квартал 9
РИСАН;developer;https://penza.cian.ru/sale/flat/291733505/;Лобня};sale;flat;5;16;1;41.8;4389000;Октябрьский;;;;Лэйк Таун ЖК
МОИС;real_estate_agent;https://ramenskoye.cian.ru/sale/flat/301159695/;Лобня};sale;flat;4;17;1;32.1;6280000;Северный; Семейная;6;Ипподром;Десятка
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/273858094/;Лобня};sale;flat;5;18;1;34.0;3900000;мкр. РИП;Московская ;118к2;;Притяжение
Неометрия;developer;https://sochi.cian.ru/sale/flat/302606641/;Лобня};sale;flat;2;12;1;20.9;10291160;Адлерский;;;;Флора ЖК
ID 90240501;unknown;https://spb.cian.ru/sale/flat/308428650/;Лобня};sale;flat;6;12;1;32.88;4790000;;;;Девяткино;Айди Мурино 2 ЖК
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307955484/;Лобня};sale;flat;8;9;1;29.5;5100000;Прикубанский; Имени Генерала Корнилова;14;;Sport Village
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/295203505/;Лобня};sale;flat;1;5;1;32.0;5990000;Центральный;Целинная ;28/13;;
White Group;developer;https://ekb.cian.ru/sale/flat/305194970/;Лобня};sale;flat;2;4;1;24.22;3867000;Ленинский;;;Чкаловская;Центральный парк ЖК
НОВОСТРОЙ-ЮГ;developer;https://rostov.cian.ru/sale/flat/296504787/;Лобня};sale;flat;2;8;1;42.78;4962480;Аксай; Луначарского;52;;Простор
ИНСИТИ девелопмент;developer;https://krasnodar.cian.ru/sale/flat/304199245/;Лобня};sale;flat;19;21;1;40.56;6296697;;;;;Микрорайон Образцово
ID 17498307;homeowner;https://www.cian.ru/sale/flat/308849289/;Лобня};sale;flat;3;5;1;32.7;23960000;Замоскворечье;Новокузнецкая ;;Павелецкая;
НДВ;real_estate_agent;https://khimki.cian.ru/sale/flat/308498775/;Лобня};sale;flat;2;7;1;50.1;6600675;; Береговая;6;Шереметьевская;Берег
Корпорация Маяк;developer;https://ekb.cian.ru/sale/flat/304157515/;Лобня};sale;flat;4;17;1;46.8;10057975;Октябрьский; Декабристов;20;Геологическая;Архитектон
Дина Хабирова;realtor;https://reutov.cian.ru/sale/flat/308293356/;Лобня};sale;flat;16;25;1;40.0;10500000;;Носовихинское шоссе;43;Новокосино;Новокосино-2
Метражи group;real_estate_agent;https://korolev.cian.ru/sale/flat/301791071/;Лобня};sale;flat;6;18;1;40.0;6600000;;Советская ;47к8;Медведково;River Park
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/308161794/;Лобня};sale;flat;5;9;1;25.0;4775000;Прикубанский; Западный обход;42лит2/8;;Sport Village
Метражи group;real_estate_agent;https://www.cian.ru/sale/flat/308167237/;Лобня};sale;flat;5;7;1;34.6;9000000;Северное Измайлово;15-я Парковая ;54;Щёлковская;
Метражи group;real_estate_agent;https://korolev.cian.ru/sale/flat/304448539/;Лобня};sale;flat;15;16;1;40.0;6650000;; Исаева;12/2;Медведково;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/307545290/;Лобня};sale;flat;14;16;1;39.02;4850000;Прикубанский; Имени Героя Советского Союза Дмитрия Мирошниченко;43;;Квартал №6
Метражи group;real_estate_agent;https://korolev.cian.ru/sale/flat/308186513/;Лобня};sale;flat;17;17;1;37.5;6800000;;проспект Космонавтов;27;Медведково;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301286091/;Лобня};sale;flat;4;5;1;35.7;3927000;Прикубанский; Имени Валерия Вишневецкого;7;;Гармония
ТСН Владис;real_estate_agent;https://korolev.cian.ru/sale/flat/308750657/;Лобня};sale;flat;9;9;1;32.4;5300000;; Мичурина;1б;Щёлковская;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/306039792/;Лобня};sale;flat;8;11;1;30.0;18634500;Центральный; Полтавская;21А;;Море
Винсент Недвижимость Центральный Офис номер 1;real_estate_agent;https://sochi.cian.ru/sale/flat/277328404/;Лобня};sale;flat;4;10;1;24.0;12000000;Дагомыс пгт; Ленинградская;7А;;Cosmos Stay Le Rond Sochi
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304858155/;Лобня};sale;flat;10;24;1;39.0;7200000;;Северная ;5к2;Одинцово;Одинбург
РИСАН;developer;https://penza.cian.ru/sale/flat/297652805/;Лобня};sale;flat;2;16;1;48.7;6038800;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
Недвижимость у моря;real_estate_agent;https://sochi.cian.ru/sale/flat/308158360/;Лобня};sale;flat;9;12;1;48.0;14500000;Хостинский; Октября;10А;;
Отделстрой;developer;https://spb.cian.ru/sale/flat/265730252/;Лобня};sale;flat;9;12;1;35.36;11300000;Выборгский;Большой Сампсониевский проспект;70к5;Выборгская;Новый Лесснер
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302435178/;Лобня};sale;flat;2;4;1;33.4;61790000;Центральный;Курортный проспект;31;;Гранд Каскад
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/301807790/;Лобня};sale;flat;6;10;1;32.4;9900000;Хостинский; Шоссейная;9к2;;Wyndham Sochi Hotel
Дмитрий Хромов;realtor;https://ryazan.cian.ru/sale/flat/280502001/;Лобня};sale;flat;3;3;1;48.9;5325000;Советский; Владимирская;95к24;;
Перспектива;developer;https://krym.cian.ru/sale/flat/308023190/;Лобня};sale;flat;3;11;1;45.55;19696495;с. Виноградное; Сусловой;3;;Паруса Мечты
АРТ-СТРОЙ РИЭЛТ;real_estate_agent;https://kazan.cian.ru/sale/flat/305047333/;Лобня};sale;flat;15;25;1;48.0;9900000;Советский; Аметьевская магистраль;18к5;Аметьево;
BEYOND. ex-Engel Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/306786403/;Лобня};sale;flat;7;9;1;47.0;25500000;Петроградский;Ждановская ;29;Чкаловская;Идеальный мир
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/304730971/;Лобня};sale;flat;2;15;1;38.4;11560000;;;;;Чайные холмы
Солнечный Сочи;real_estate_agent;https://sochi.cian.ru/sale/flat/307343680/;Лобня};sale;flat;5;9;1;41.2;13000000;с. Эстосадок; Каменка;3;;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294661035/;Лобня};sale;flat;17;17;1;38.57;11490003;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
Брусника;developer;https://ekb.cian.ru/sale/flat/306854935/;Лобня};sale;flat;2;7;1;39.29;7280000;Орджоникидзевский;переулок Механический;11;Проспект Космонавтов;Северный квартал
Марина Добровольская;realtor;https://losino-petrovskiy.cian.ru/sale/flat/308874785/;Лобня};sale;flat;7;16;1;40.0;4500000;Свердловский рп; Молодежная;3;;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/308203804/;Лобня};sale;flat;6;7;1;25.3;14041500;Адлерский;Адлер жилрайон;;;Olivia ЖК
Светлана Ханина;realtor;https://krasnodar.cian.ru/sale/flat/308784376/;Лобня};sale;flat;13;24;1;37.0;7400000;Прикубанский; Декабристов;59;;Достоевский 3
EXCLUSIVE Realty;real_estate_agent;https://spb.cian.ru/sale/flat/307565352/;Лобня};sale;flat;15;16;1;55.6;8750000;; Австрийская;4к1;Улица Дыбенко;
Перспектива;developer;https://krym.cian.ru/sale/flat/307747105/;Лобня};sale;flat;3;12;1;62.38;23000534;Алушта; Парковая;7;;Park Plaza
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/305409629/;Лобня};sale;flat;8;20;1;62.0;20898800;Выборгский;аллея Академика Лихачева;7;Площадь Мужества;Институтский, 16
РИСАН;developer;https://penza.cian.ru/sale/flat/281597285/;Лобня};sale;flat;3;9;1;46.8;4305600;Железнодорожный; Измайлова;38к3;;Norwood
Sminex;developer;https://www.cian.ru/sale/flat/308620473/;Лобня};sale;flat;23;26;1;35.67;21910000;Марфино; Академика Королева;21;Бутырская;Дом Достижение
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/299593889/;Лобня};sale;flat;7;25;1;38.76;9146890;;;;Медведково;Кит 2 ЖК
Первый Трест;developer;https://ufa.cian.ru/sale/flat/293354725/;Лобня};sale;flat;32;33;1;31.28;9218800;Советский;бульвар Ибрагимова;90/2;;Grand&Grand
Риверхаус;developer;https://shchyolkovo.cian.ru/sale/flat/302077761/;Лобня};sale;flat;16;20;1;46.6;9320000;;Советская ;60;Первомайская;River House
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/301730882/;Лобня};sale;flat;1;10;1;50.7;11407500;Лазаревский;;;;Мармелад
ID 123034424;homeowner;https://anapa.cian.ru/sale/flat/308288916/;Лобня};sale;flat;17;20;1;42.5;11475000;;;;;Центральный
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303245900/;Лобня};sale;flat;5;12;1;28.18;11711334;Центральный;Пластунская ;104Бк1;;Южный Парк
Элитный берег;real_estate_agent;https://sochi.cian.ru/sale/flat/301255367/;Лобня};sale;flat;2;3;1;38.0;12000000;Красная Поляна пгт; Волоколамская;84;;
Юлия Токарь;realtor;https://krym.cian.ru/sale/flat/308132479/;Лобня};sale;flat;3;9;1;48.8;12200000;Ялта; Дражинского;45А;;Sky Plaza 3.0
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/301967730/;Лобня};sale;flat;2;11;1;37.6;12923120;Адмиралтейский;Измайловское;;Фрунзенская;ЛСР. Измайловский
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302788690/;Лобня};sale;flat;5;5;1;23.1;14784000;Лазаревский;;;;Alean Resort Montvert
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/306021420/;Лобня};sale;flat;23;27;1;38.4;15300000;Западное Дегунино; Летчика Осканова;6;Верхние Лихоборы;Тринити-2
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/301859610/;Лобня};sale;flat;13;24;1;36.8;17750000;Донской;;к3;Верхние котлы;Новоданиловская 8 ЖК
SENATOR;developer;https://spb.cian.ru/sale/flat/300245913/;Лобня};sale;flat;4;12;1;47.7;18216375;Курортный;Приморское шоссе;570Л;;МФК Морская ривьера
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/305172078/;Лобня};sale;flat;35;41;1;42.1;22890000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303685478/;Лобня};sale;flat;4;11;1;44.1;23593500;Хостинский; Шоссейная;11/1;;Горка
MONEYARD;real_estate_agent;https://www.cian.ru/sale/flat/307717432/;Лобня};sale;flat;19;43;1;38.55;24500000;Хорошево-Мневники;Шелепихинская набережная;40к2;Шелепиха;Sydney City
Dominanta;developer;https://www.cian.ru/sale/flat/303086921/;Лобня};sale;flat;40;41;1;45.52;35278000;Раменки;1-й Сетуньский проезд;вл8;Кутузовская;Hide
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302435177/;Лобня};sale;flat;2;4;1;33.4;61790000;Центральный;Курортный проспект;31;;Гранд Каскад
ID 18077107;homeowner;https://vologda.cian.ru/sale/flat/307207341/;Лобня};sale;flat;1;3;1;34.7;1400000;д. Юрово; Центральная;9;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305061114/;Лобня};sale;flat;4;5;1;30.1;2000000;Заволжский;Спартаковская ;3;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870397/;Лобня};sale;flat;4;8;1;21.7;2333618;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870394/;Лобня};sale;flat;3;8;1;21.7;2333618;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/307776573/;Лобня};sale;flat;4;5;1;30.6;2700000;Заволжский; Лебедева;9к4;;
Инстеп;developer;https://lipetsk.cian.ru/sale/flat/301354160/;Лобня};sale;flat;8;18;1;30.76;3137520;Липецк; Механизаторов;15А;;Инстеп.Механизаторов
РИСАН;developer;https://penza.cian.ru/sale/flat/291733097/;Лобня};sale;flat;1;17;1;36.5;3175500;Октябрьский; Минская;25;;Соседи
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308706979/;Лобня};sale;flat;4;9;1;31.2;3300000;Дзержинский;Ленинградский проспект;111;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/300686872/;Лобня};sale;flat;5;5;1;29.0;3300000;Ленинский; Свердлова;79А;;
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/298206155/;Лобня};sale;flat;2;21;1;25.08;3401800;Московский;4-й мкр;4-й мкр;;Тринити
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308164171/;Лобня};sale;flat;2;8;1;36.7;3493473;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305770701/;Лобня};sale;flat;1;4;1;34.0;3550000;Фрунзенский; Талалихина;8;;Классика
Капитал;developer;https://tula.cian.ru/sale/flat/299598952/;Лобня};sale;flat;6;10;1;27.56;3554413;;;;;Пряничная слобода
Альянс;developer;https://penza.cian.ru/sale/flat/294661240/;Лобня};sale;flat;2;12;1;40.0;3600000;;;;;Семейный
РИСАН;developer;https://penza.cian.ru/sale/flat/291733456/;Лобня};sale;flat;1;16;1;41.7;3753000;Октябрьский;;;;Лэйк Таун ЖК
РИСАН;developer;https://penza.cian.ru/sale/flat/296802144/;Лобня};sale;flat;1;24;1;33.4;3941200;Первомайский;проезд 2-й Свердлова;4;;Модернист
Термодом;developer;https://penza.cian.ru/sale/flat/299724201/;Лобня};sale;flat;2;17;1;43.4;4129250;;;;;Созвездие
РИСАН;developer;https://penza.cian.ru/sale/flat/293059196/;Лобня};sale;flat;2;16;1;44.0;4488000;Октябрьский;;;;Лэйк Таун ЖК
ID 48286940;homeowner;https://volgograd.cian.ru/sale/flat/308890159/;Лобня};sale;flat;6;16;1;39.8;4500000;Советский; Тимирязева;17А;;Новый Свет
Антон Мартынов;realtor;https://volgograd.cian.ru/sale/flat/307095705/;Лобня};sale;flat;1;4;1;32.0;5700000;Центральный; Пушкина;12;;
РИСАН;developer;https://penza.cian.ru/sale/flat/296802868/;Лобня};sale;flat;7;23;1;43.3;5758900;Ленинский;;;;Центральный квартал Скала Сити ЖК
ЖК Пушкин;developer;https://kaluga.cian.ru/sale/flat/287212119/;Лобня};sale;flat;2;19;1;48.44;6532863;Обнинск;Белкинская ;34;;Пушкин
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307215939/;Лобня};sale;flat;16;17;1;46.3;10900000;Алушта;переулок Заводской;8;;Алушта-Престиж
ID 104154272;homeowner;https://nn.cian.ru/sale/flat/301079102/;Лобня};sale;flat;1;2;1;25.3;3099000;Автозаводский;Коломенская ;7;Парк культуры;
Агидель-ИнвестСтрой;developer;https://ufa.cian.ru/sale/flat/299601581/;Лобня};sale;flat;2;25;1;31.32;3288600;Орджоникидзевский;Кремлевская ;50/3;;Черника
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/303259731/;Лобня};sale;flat;15;15;1;34.9;4013500;;;;;Флора
Средний 106;real_estate_agent;https://spb.cian.ru/sale/flat/303213510/;Лобня};sale;flat;9;11;1;40.5;4100000;;;;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/270890007/;Лобня};sale;flat;16;17;1;35.03;4203600;мкр. РИП;Российская ;267к5;;Оникс
ТОЧНО;developer;https://krasnodar.cian.ru/sale/flat/296752336/;Лобня};sale;flat;2;18;1;24.62;4333120;;;;;Родные Просторы
ПСК-6;developer;https://ufa.cian.ru/sale/flat/280246208/;Лобня};sale;flat;3;16;1;25.93;4537750;Ленинский; Аксакова;81;;Аксаковский
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/295475530/;Лобня};sale;flat;9;22;1;33.4;4700000;д. Новосаратовка; Первых;2к3;;Город Первых
Жилой Квартал;developer;https://ufa.cian.ru/sale/flat/300730101/;Лобня};sale;flat;1;8;1;42.78;4792445;с. Михайловка; Ленина;42/1;;Малина
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/300824050/;Лобня};sale;flat;11;14;1;47.7;13800000;Московский; Парфеновская;17;Московские ворота;Московские ворота II
MARINOVA estate;real_estate_agent;https://spb.cian.ru/sale/flat/308566815/;Лобня};sale;flat;7;8;1;42.19;15610300;Невский;проспект Обуховской обороны;36;Елизаровская;Astra Marine на набережной
ПСК-6;developer;https://ufa.cian.ru/sale/flat/299760926/;Лобня};sale;flat;4;25;1;141.9;19154000;Октябрьский; 50 лет СССР;34;;Статус
Vitamin realty;real_estate_agent;https://sochi.cian.ru/sale/flat/308070989/;Лобня};sale;flat;5;6;1;47.0;29000000;Красная Поляна пгт; Турчинского;10;;Зимняя сказка
ID 112159434;homeowner;https://tver.cian.ru/sale/flat/307424656/;Лобня};sale;flat;2;5;1;33.0;600000;;;;;
InCity;real_estate_agent;https://volgograd.cian.ru/sale/flat/302728060/;Лобня};sale;flat;5;5;1;29.0;1900000;Волжский; Кирова;14А;;
НА ЯРОСЛАВСКОЙ;real_estate_agent;https://cheboksary.cian.ru/sale/flat/308684188/;Лобня};sale;flat;1;4;1;37.4;3090000;Ленинский;Ягодный переулок;7;;
ID 48286940;homeowner;https://volgograd.cian.ru/sale/flat/308909574/;Лобня};sale;flat;3;10;1;35.6;3500000;Советский; Тимирязева;37;;Комарово 4 очередь
ID 102711324;homeowner;https://khimki.cian.ru/sale/flat/303579322/;Лобня};sale;flat;2;4;1;29.0;3690000;;;;;
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/302538743/;Лобня};sale;flat;5;9;1;33.9;3688000;;;;;Второе дыхание
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303065582/;Лобня};sale;flat;1;16;1;26.7;3650200;Московский;;;;Бирюзова Парк ЖК
Мария Юрова;realtor;https://volgograd.cian.ru/sale/flat/299113153/;Лобня};sale;flat;2;5;1;32.4;3800000;Центральный;Голубинская ;18;;
ID 96879442;homeowner;https://lipetsk.cian.ru/sale/flat/305701795/;Лобня};sale;flat;19;21;1;45.7;3890000;мкр. Елецкий;Елецкое шоссе;5;;
Самолет Плюс - Новый Дом;real_estate_agent;https://vladikavkaz.cian.ru/sale/flat/308281024/;Лобня};sale;flat;1;9;1;48.0;4120000;Северо-Западный; Алихана Гагкаева;19/2;;
Галакс Плюс;developer;https://noginsk.cian.ru/sale/flat/297074582/;Лобня};sale;flat;16;17;1;25.5;4307800;Ногинск; Юбилейная;4А;;Истомкино
ID 14081279;unknown;https://stavropol.cian.ru/sale/flat/306891565/;Лобня};sale;flat;6;9;1;35.3;4300000;Ессентуки; Шмидта;100;;4 сезона
Rich Life;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/295171550/;Лобня};sale;flat;4;8;1;39.04;4446000;Дзержинский; Спасская;6;;Наследие
Атмосфера;developer;https://kemerovo.cian.ru/sale/flat/291942733/;Лобня};sale;flat;7;15;1;29.4;4645200;Ленинский;;;;Уютный Квартал ЖК
Недвижимость 24;real_estate_agent;https://penza.cian.ru/sale/flat/306895923/;Лобня};sale;flat;14;17;1;39.8;4850000;Октябрьский; 65-летия Победы;24;;
Недвижимость 24;real_estate_agent;https://penza.cian.ru/sale/flat/298330296/;Лобня};sale;flat;16;16;1;45.33;4850000;Октябрьский;Ладожская ;9;;Лермонтов
ХОРЕКА ИНВЕСТ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308253115/;Лобня};sale;flat;3;17;1;22.58;5120918;; Чистяковой;8с2;Сколково;Гостиничный комплекс Аметист
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/297717486/;Лобня};sale;flat;10;16;1;46.76;5143600;Ленинский;Памятник Победы мкр;;;Тимирязевский
Железно;developer;https://kirov.cian.ru/sale/flat/300148456/;Лобня};sale;flat;3;8;1;38.0;5198400;Ленинский;;;;Знак ЖК
ID 118841977;homeowner;https://voronezh.cian.ru/sale/flat/306970610/;Лобня};sale;flat;15;16;1;49.0;5250000;Коминтерновский; Антонова-Овсеенко;29;;
ID 63234286;homeowner;https://kaliningrad.cian.ru/sale/flat/307103122/;Лобня};sale;flat;1;5;1;37.2;5780000;Центральный;Косогорная ;2;;
ДСС;developer;https://kaliningrad.cian.ru/sale/flat/267374378/;Лобня};sale;flat;9;17;1;40.9;5988000;Ленинградский;Солдатская ;9к3;;Высота 56
ДОМ СТРИТ;real_estate_agent;https://sevastopol.cian.ru/sale/flat/284616459/;Лобня};sale;flat;1;2;1;30.0;6600000;Ленинский; Ленина;32;;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308192211/;Лобня};sale;flat;5;23;1;36.8;6800000;;Парковая ;46к1;Водники;Бригантина
Самолет Плюс Красноярск Центр;real_estate_agent;https://krasnoyarsk.cian.ru/sale/flat/286652778/;Лобня};sale;flat;12;16;1;41.7;6800000;Октябрьский; Академика Киренского;116;;
Олеся Боярова;realtor;https://odintsovo.cian.ru/sale/flat/307781863/;Лобня};sale;flat;4;8;1;37.0;6950000;;;;;Лайково
ФСК Агент;real_estate_agent;https://vidnoye.cian.ru/sale/flat/295310562/;Лобня};sale;flat;10;16;1;42.6;7200000;Поляна СНТ; Вишневая;;;Римский
ЖилСервис;real_estate_agent;https://omsk.cian.ru/sale/flat/305460115/;Лобня};sale;flat;1;15;1;36.0;7390000;Центральный; Успенского;31Б;;
Кассиопея;real_estate_agent;https://stavropol.cian.ru/sale/flat/299720899/;Лобня};sale;flat;5;10;1;37.0;7400000;Пятигорск; Адмиральского;1А;;
ID 46285934;unknown;https://blagoveschensk.cian.ru/sale/flat/300583927/;Лобня};sale;flat;3;9;1;44.1;7717500;Благовещенск;Конная ;150;;
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/307538846/;Лобня};sale;flat;1;12;1;30.7;8500000;Люблино;Белореченская ;15;Люблино;
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/303135901/;Лобня};sale;flat;23;25;1;27.3;10500000;Метрогородок;Тагильская ;2к1;Бульвар Рокоссовского;Сиреневый парк
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308568163/;Лобня};sale;flat;9;18;1;44.0;10550000;;Московская ;56к3;Водники;Московские водники
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303309482/;Лобня};sale;flat;11;19;1;35.5;11800000;;бульвар Андрея Тарковского;11;Рассказовка;Рассказово
ID 73038306;real_estate_agent;https://www.cian.ru/sale/flat/308747567/;Лобня};sale;flat;16;16;1;37.5;12100000;Западное Дегунино; Маршала Федоренко;16/2к2;Ховрино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308050875/;Лобня};sale;flat;12;14;1;40.3;12300000;; Александры Монаховой;43к2;Потапово;
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/303256815/;Лобня};sale;flat;14;16;1;34.6;14400000;Хорошевский; Поликарпова;19К2;Беговая;
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/308279827/;Лобня};sale;flat;2;23;1;55.0;15500000;Перово;шоссе Энтузиастов;86Ак1;Новогиреево;PerovSky
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/300890421/;Лобня};sale;flat;7;40;1;43.4;20800000;Даниловский;бульвар Братьев Весниных;1;ЗИЛ;ЗИЛАРТ
SUNRISE Estate;real_estate_agent;https://www.cian.ru/sale/flat/308762650/;Лобня};sale;flat;18;35;1;48.5;21700000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Таврида Девелопмент;developer;https://krym.cian.ru/sale/flat/299892539/;Лобня};sale;flat;2;9;1;48.64;22418176;Массандра пгт; Мухина;17А;;Клубный дом Массандра Парк
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/296522785/;Лобня};sale;flat;15;20;1;50.0;26000000;Раменки;Кинематографический кв-л;;Аминьевская;Событие ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299455554/;Лобня};sale;flat;3;45;1;37.7;26390000;Дорогомилово;Кутузовский проезд;16С1;Фили;River Park Кутузовский
Dominanta;developer;https://www.cian.ru/sale/flat/300728789/;Лобня};sale;flat;12;41;1;36.52;26440480;Раменки;1-й Сетуньский проезд;вл8;Кутузовская;Hide
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303818206/;Лобня};sale;flat;5;17;1;50.2;34900000;Гагаринский;Ленинский проспект;38;Ленинский проспект;Lunar
Dominanta;developer;https://www.cian.ru/sale/flat/300728744/;Лобня};sale;flat;5;41;1;59.59;39537965;Раменки;1-й Сетуньский проезд;вл8;Кутузовская;Hide
ID 74212462;homeowner;https://vladikavkaz.cian.ru/sale/flat/308368149/;Лобня};sale;flat;2;5;1;30.6;3500000;Северо-Западный; Зои Космодемьянской;12;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/307843643/;Лобня};sale;flat;1;6;1;38.2;3550000;Советский;Шауляйская ;4а;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/307249963/;Лобня};sale;flat;3;9;1;38.5;3640000;Краснооктябрьский; Маршала Еременко;62;;
