author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/304298307/;Химки};sale;flat;13;24;1;42.9;24000000;Хорошевский;Хорошевское шоссе;25Ак1;Полежаевская;Династия
Element;developer;https://spb.cian.ru/sale/flat/305423256/;Химки};sale;flat;2;8;1;28.96;14361467;Петроградский;Ремесленная ;17литЗ;Чкаловская;17/33 Петровский остров
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303252461/;Химки};sale;flat;15;24;1;38.6;43232000;Хостинский;Курортный проспект;108;;Сан Сити
ESTATE;real_estate_agent;https://krasnodar.cian.ru/sale/flat/294302473/;Химки};sale;flat;17;24;1;58.0;10000000;мкр. Кожзавод; Кожевенная;28;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301125910/;Химки};sale;flat;2;4;1;35.95;4505000;;;;;Микрорайон Новая Елизаветка
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/308768570/;Химки};sale;flat;14;48;1;42.0;24500000;Хорошево-Мневники; Народного Ополчения;15К1;Народное Ополчение;Wellton Towers
ID 14470271;unknown;https://irkutsk.cian.ru/sale/flat/308351018/;Химки};sale;flat;3;9;1;38.0;5899000;;;;;
Магазин новостроек;representative_developer;https://novorossiysk.cian.ru/sale/flat/305055272/;Химки};sale;flat;4;24;1;32.4;6875280;;;;;Облака
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307619147/;Химки};sale;flat;19;22;1;43.0;17900000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
Элитный берег;real_estate_agent;https://sochi.cian.ru/sale/flat/308885922/;Химки};sale;flat;2;4;1;46.0;17000000;с. Эстосадок; Березовая;28/1;;
ЭНКО;developer;https://tyumen.cian.ru/sale/flat/303659966/;Химки};sale;flat;2;16;1;35.8;5178000;;;;;Мириады город в принципах ЭНКО
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305694039/;Химки};sale;flat;22;22;1;19.4;8880000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/298254403/;Химки};sale;flat;4;33;1;42.9;23600000;Останкинский; Годовикова;11к2;Алексеевская;iLove
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301285637/;Химки};sale;flat;2;24;1;30.3;5322250;Прикубанский; Имени Героя Георгия Бочарникова;2к1;;Улыбка
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303370372/;Химки};sale;flat;4;8;1;57.0;68900000;Таганский;Тессинский переулок;1;Чкаловская;Тессинский, 1
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/306641691/;Химки};sale;flat;8;10;1;35.79;12755556;Василеостровский;Кожевенная линия;;Горный институт;LEGENDA Васильевского
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303249478/;Химки};sale;flat;2;10;1;35.79;11273850;Центральный;;;;Отражение
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751355/;Химки};sale;flat;3;4;1;20.2;4040000;;Октябрьский проспект;403;Панки;
РИСАН;developer;https://penza.cian.ru/sale/flat/291733505/;Химки};sale;flat;5;16;1;41.8;4389000;Октябрьский;;;;Лэйк Таун ЖК
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/294621795/;Химки};sale;flat;22;22;1;19.4;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Неометрия;developer;https://sochi.cian.ru/sale/flat/302606641/;Химки};sale;flat;2;12;1;20.9;10291160;Адлерский;;;;Флора ЖК
МОИС;real_estate_agent;https://ramenskoye.cian.ru/sale/flat/301159695/;Химки};sale;flat;4;17;1;32.1;6280000;Северный; Семейная;6;Ипподром;Десятка
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/273858094/;Химки};sale;flat;5;18;1;34.0;3900000;мкр. РИП;Московская ;118к2;;Притяжение
Перспектива;developer;https://krym.cian.ru/sale/flat/308117470/;Химки};sale;flat;7;8;1;34.39;9347731;;;;;Долина Роз
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525825/;Химки};sale;flat;22;22;1;17.2;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Альтера;real_estate_agent;https://kazan.cian.ru/sale/flat/306791213/;Химки};sale;flat;4;5;1;32.7;3500000;Кировский;Хибинская ;10;Козья слобода;
White Group;developer;https://ekb.cian.ru/sale/flat/305194970/;Химки};sale;flat;2;4;1;24.22;3867000;Ленинский;;;Чкаловская;Центральный парк ЖК
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751357/;Химки};sale;flat;3;4;1;28.4;5680000;;Октябрьский проспект;403;Панки;
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/297087850/;Химки};sale;flat;51;75;1;123.0;85000000;Пресненский;1-й Красногвардейский проезд;15;Деловой центр;Меркурий Тауэр
НОВОСТРОЙ-ЮГ;developer;https://rostov.cian.ru/sale/flat/296504787/;Химки};sale;flat;2;8;1;42.78;4962480;Аксай; Луначарского;52;;Простор
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/308490659/;Химки};sale;flat;12;12;1;42.06;20600000;Покровское-Стрешнево;Летная ;95Бк2;Спартак;ÁLIA
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/301160214/;Химки};sale;flat;16;22;1;35.4;9950000;Красногвардейский;проспект Энергетиков;11к5;Ладожская;ЗимаЛето
ИНСИТИ девелопмент;developer;https://krasnodar.cian.ru/sale/flat/304199245/;Химки};sale;flat;19;21;1;40.56;6296697;;;;;Микрорайон Образцово
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305694241/;Химки};sale;flat;22;22;1;20.0;9770000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
ТСН Владис;real_estate_agent;https://ivanteyevka.cian.ru/sale/flat/307865768/;Химки};sale;flat;8;19;1;36.6;5500000;Ивантеевка; Бережок;;;
Корпорация Маяк;developer;https://ekb.cian.ru/sale/flat/304157515/;Химки};sale;flat;4;17;1;46.8;10057975;Октябрьский; Декабристов;20;Геологическая;Архитектон
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525823/;Химки};sale;flat;22;22;1;16.0;8880000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/299761639/;Химки};sale;flat;3;4;1;31.3;7400000;Красносельский; Ивана Куликова;12;Проспект Ветеранов;Солнечный город. Резиденции
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/308161794/;Химки};sale;flat;5;9;1;25.0;4775000;Прикубанский; Западный обход;42лит2/8;;Sport Village
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525822/;Химки};sale;flat;22;22;1;14.3;8280000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307777998/;Химки};sale;flat;25;38;1;34.7;17500000;Западное Дегунино;Ильменский проезд;14к8;Селигерская;Селигер Сити
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/307545290/;Химки};sale;flat;14;16;1;39.02;4850000;Прикубанский; Имени Героя Советского Союза Дмитрия Мирошниченко;43;;Квартал №6
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/296124514/;Химки};sale;flat;22;22;1;17.2;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
ПИК;developer;https://spb.cian.ru/sale/flat/305857769/;Химки};sale;flat;4;8;1;33.8;11058481;Василеостровский;Гавань;;Горный институт;Шкиперский 19 ЖК
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301286091/;Химки};sale;flat;4;5;1;35.7;3927000;Прикубанский; Имени Валерия Вишневецкого;7;;Гармония
ONE Company;real_estate_agent;https://www.cian.ru/sale/flat/300171400/;Химки};sale;flat;22;22;1;17.2;9110000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/299851923/;Химки};sale;flat;5;16;1;42.0;4000000;мкр. 9-й километр;проезд Репина;3/1к3;;
GloraX;developer;https://spb.cian.ru/sale/flat/308464992/;Химки};sale;flat;8;9;1;30.99;12419999;Адмиралтейский; Шкапина;15;Балтийская;GloraX Балтийская
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307590623/;Химки};sale;flat;18;22;1;43.4;19500000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/306021420/;Химки};sale;flat;23;27;1;38.4;15300000;Западное Дегунино; Летчика Осканова;6;Верхние Лихоборы;Тринити-2
Перспектива;developer;https://krym.cian.ru/sale/flat/305496473/;Химки};sale;flat;5;14;1;84.6;20189472;;;;;Апарт-комплекс LETTO
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306977986/;Химки};sale;flat;9;21;1;42.1;31900000;Басманный; Земляной Вал;37;Чкаловская;Дом Chkalov
ID 12446715;homeowner;https://samara.cian.ru/sale/flat/307632916/;Химки};sale;flat;10;14;1;52.0;10500000;Железнодорожный;Никитинская ;30;Алабинская;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/306039792/;Химки};sale;flat;8;11;1;30.0;18634500;Центральный; Полтавская;21А;;Море
Винсент Недвижимость Центральный Офис номер 1;real_estate_agent;https://sochi.cian.ru/sale/flat/277328404/;Химки};sale;flat;4;10;1;24.0;12000000;Дагомыс пгт; Ленинградская;7А;;Cosmos Stay Le Rond Sochi
ТСН Владис;real_estate_agent;https://korolev.cian.ru/sale/flat/308750657/;Химки};sale;flat;9;9;1;32.4;5300000;; Мичурина;1б;Щёлковская;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/307777083/;Химки};sale;flat;3;18;1;45.5;7894250;;;;;Эрмитаж
Недвижимость у моря;real_estate_agent;https://sochi.cian.ru/sale/flat/308158360/;Химки};sale;flat;9;12;1;48.0;14500000;Хостинский; Октября;10А;;
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304858155/;Химки};sale;flat;10;24;1;39.0;7200000;;Северная ;5к2;Одинцово;Одинбург
РИСАН;developer;https://penza.cian.ru/sale/flat/297652805/;Химки};sale;flat;2;16;1;48.7;6038800;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/301807790/;Химки};sale;flat;6;10;1;32.4;9900000;Хостинский; Шоссейная;9к2;;Wyndham Sochi Hotel
Отделстрой;developer;https://spb.cian.ru/sale/flat/265730252/;Химки};sale;flat;9;12;1;35.36;11300000;Выборгский;Большой Сампсониевский проспект;70к5;Выборгская;Новый Лесснер
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302435178/;Химки};sale;flat;2;4;1;33.4;61790000;Центральный;Курортный проспект;31;;Гранд Каскад
АРТ-СТРОЙ РИЭЛТ;real_estate_agent;https://kazan.cian.ru/sale/flat/305047333/;Химки};sale;flat;15;25;1;48.0;9900000;Советский; Аметьевская магистраль;18к5;Аметьево;
Перспектива;developer;https://krym.cian.ru/sale/flat/308023190/;Химки};sale;flat;3;11;1;45.55;19696495;с. Виноградное; Сусловой;3;;Паруса Мечты
Солнечный Сочи;real_estate_agent;https://sochi.cian.ru/sale/flat/307343680/;Химки};sale;flat;5;9;1;41.2;13000000;с. Эстосадок; Каменка;3;;
BEYOND. ex-Engel Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/306786403/;Химки};sale;flat;7;9;1;47.0;25500000;Петроградский;Ждановская ;29;Чкаловская;Идеальный мир
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/304701434/;Химки};sale;flat;2;20;1;30.11;11291250;Центральный;;;;Светский лес
Этажи Москва;real_estate_agent;https://reutov.cian.ru/sale/flat/304751345/;Химки};sale;flat;15;25;1;45.0;10500000;;Садовый проезд;9;Реутов;Рациональ
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294661035/;Химки};sale;flat;17;17;1;38.57;11490003;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/304730971/;Химки};sale;flat;2;15;1;38.4;11560000;;;;;Чайные холмы
Светлана Ханина;realtor;https://krasnodar.cian.ru/sale/flat/308784376/;Химки};sale;flat;13;24;1;37.0;7400000;Прикубанский; Декабристов;59;;Достоевский 3
Марина Добровольская;realtor;https://losino-petrovskiy.cian.ru/sale/flat/308874785/;Химки};sale;flat;7;16;1;40.0;4500000;Свердловский рп; Молодежная;3;;
Брусника;developer;https://ekb.cian.ru/sale/flat/306854935/;Химки};sale;flat;2;7;1;39.29;7280000;Орджоникидзевский;переулок Механический;11;Проспект Космонавтов;Северный квартал
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/293861271/;Химки};sale;flat;9;45;1;46.3;21000000;Хорошево-Мневники; Шеногина;;Шелепиха;Sydney City
EXCLUSIVE Realty;real_estate_agent;https://spb.cian.ru/sale/flat/307565352/;Химки};sale;flat;15;16;1;55.6;8750000;; Австрийская;4к1;Улица Дыбенко;
Перспектива;developer;https://krym.cian.ru/sale/flat/307747105/;Химки};sale;flat;3;12;1;62.38;23000534;Алушта; Парковая;7;;Park Plaza
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307590621/;Химки};sale;flat;18;22;1;43.2;19200000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/305409629/;Химки};sale;flat;8;20;1;62.0;20898800;Выборгский;аллея Академика Лихачева;7;Площадь Мужества;Институтский, 16
Rich Life;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/295145563/;Химки};sale;flat;3;7;1;41.6;4784000;Дзержинский; Спасская;6;;Наследие
МСК;developer;https://rostov.cian.ru/sale/flat/225751095/;Химки};sale;flat;24;26;1;33.4;4843000;Первомайский; Раздорская;2А;;Грин Парк
Первый Трест;developer;https://ufa.cian.ru/sale/flat/303625430/;Химки};sale;flat;8;32;1;23.03;4870800;Советский;Зеленая Роща жилрайон;;;Урбаника ЖК
ID 123388923;homeowner;https://krasnodar.cian.ru/sale/flat/308714040/;Химки};sale;flat;7;18;1;39.87;5000000;;;;;Родные Просторы
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/308328282/;Химки};sale;flat;11;16;1;35.0;5150000;Прикубанский; Западный обход;39/2к1;;Самолет
Лариса Лелеко;realtor;https://omsk.cian.ru/sale/flat/306144096/;Химки};sale;flat;7;9;1;41.0;5300000;мкр. Амурский;Барнаульская ;97к1;;
Алексей Шнейдер;realtor;https://ekb.cian.ru/sale/flat/307339246/;Химки};sale;flat;5;16;1;33.4;5400000;Чкаловский; Чемпионов;5;Ботаническая;
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/290165473/;Химки};sale;flat;12;24;1;41.0;5500000;Прикубанский; Конгрессная;31;;
Интергрупп;developer;https://spb.cian.ru/sale/flat/300485999/;Химки};sale;flat;6;9;1;36.72;5571760;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
Стройспецмонтаж;developer;https://www.cian.ru/sale/flat/300986212/;Химки};sale;flat;4;9;1;42.1;5600000;;;;;Мой город
РИСАН;developer;https://penza.cian.ru/sale/flat/296802866/;Химки};sale;flat;7;23;1;40.6;5684000;Ленинский;;;;Центральный квартал Скала Сити ЖК
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/292155911/;Химки};sale;flat;4;5;1;48.1;5747850;Прикубанский; Имени Валерия Вишневецкого;9к3;;
ID 85641050;homeowner;https://spb.cian.ru/sale/flat/306698521/;Химки};sale;flat;5;5;1;35.7;5750000;Невский;Октябрьская набережная;122К4;Ломоносовская;
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307398481/;Химки};sale;flat;2;3;1;36.0;5800000;Партенит пгт;шоссе Фрунзенское;4;;
ID 269655;realtor;https://podolsk.cian.ru/sale/flat/269054565/;Химки};sale;flat;2;14;1;39.0;5850000;; Академика Доллежаля;22;Подольск;
Ю-Питер;real_estate_agent;https://spb.cian.ru/sale/flat/285602322/;Химки};sale;flat;11;26;1;46.0;6250000;Пушкинский; Окуловская;8;Купчино;Шушары
РИСАН;developer;https://penza.cian.ru/sale/flat/278000692/;Химки};sale;flat;3;16;1;48.7;6331000;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/294767483/;Химки};sale;flat;13;20;1;50.9;6362500;Имени Демьяна Бедного жилмассив; Степная;1/1;;Мозаика
Вектор;developer;https://odintsovo.cian.ru/sale/flat/303626639/;Химки};sale;flat;1;4;1;30.5;6967000;;;;;Одинцовские кварталы
Кристалл;real_estate_agent;https://spb.cian.ru/sale/flat/304199034/;Химки};sale;flat;4;11;1;33.2;7200000;Калининский;проспект Просвещения;53к1Д;Гражданский проспект;
CENTURY 21 Перспектива;real_estate_agent;https://kotelniki.cian.ru/sale/flat/308520691/;Химки};sale;flat;2;17;1;42.2;7490000;; Кузьминская;5;Котельники;Котельнические высотки
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/303067736/;Химки};sale;flat;2;9;1;34.1;8442000;;;;Кедровая;Новые Ватутинки, мкр. Заречный
Семен Гордый;realtor;https://www.cian.ru/sale/flat/286538689/;Химки};sale;flat;9;11;1;46.1;8800000;; Семена Гордого;12;Крёкшино;Ново-Никольское
CENTURY 21 Перспектива;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308094762/;Химки};sale;flat;20;22;1;37.8;9000000;; Кирова;9к1;Жулебино;Ареал
РИСАН;developer;https://penza.cian.ru/sale/flat/291733097/;Химки};sale;flat;1;17;1;36.5;3175500;Октябрьский; Минская;25;;Соседи
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308706979/;Химки};sale;flat;4;9;1;31.2;3300000;Дзержинский;Ленинградский проспект;111;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/300686872/;Химки};sale;flat;5;5;1;29.0;3300000;Ленинский; Свердлова;79А;;
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/298206155/;Химки};sale;flat;2;21;1;25.08;3401800;Московский;4-й мкр;4-й мкр;;Тринити
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308164171/;Химки};sale;flat;2;8;1;36.7;3493473;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305770701/;Химки};sale;flat;1;4;1;34.0;3550000;Фрунзенский; Талалихина;8;;Классика
Капитал;developer;https://tula.cian.ru/sale/flat/299598952/;Химки};sale;flat;6;10;1;27.56;3554413;;;;;Пряничная слобода
Альянс;developer;https://penza.cian.ru/sale/flat/294661240/;Химки};sale;flat;2;12;1;40.0;3600000;;;;;Семейный
РИСАН;developer;https://penza.cian.ru/sale/flat/291733456/;Химки};sale;flat;1;16;1;41.7;3753000;Октябрьский;;;;Лэйк Таун ЖК
РИСАН;developer;https://penza.cian.ru/sale/flat/296802144/;Химки};sale;flat;1;24;1;33.4;3941200;Первомайский;проезд 2-й Свердлова;4;;Модернист
Термодом;developer;https://penza.cian.ru/sale/flat/299724201/;Химки};sale;flat;2;17;1;43.4;4129250;;;;;Созвездие
РИСАН;developer;https://penza.cian.ru/sale/flat/293059196/;Химки};sale;flat;2;16;1;44.0;4488000;Октябрьский;;;;Лэйк Таун ЖК
ID 48286940;homeowner;https://volgograd.cian.ru/sale/flat/308890159/;Химки};sale;flat;6;16;1;39.8;4500000;Советский; Тимирязева;17А;;Новый Свет
Антон Мартынов;realtor;https://volgograd.cian.ru/sale/flat/307095705/;Химки};sale;flat;1;4;1;32.0;5700000;Центральный; Пушкина;12;;
РИСАН;developer;https://penza.cian.ru/sale/flat/296802868/;Химки};sale;flat;7;23;1;43.3;5758900;Ленинский;;;;Центральный квартал Скала Сити ЖК
ЖК Пушкин;developer;https://kaluga.cian.ru/sale/flat/287212119/;Химки};sale;flat;2;19;1;48.44;6532863;Обнинск;Белкинская ;34;;Пушкин
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307215939/;Химки};sale;flat;16;17;1;46.3;10900000;Алушта;переулок Заводской;8;;Алушта-Престиж
Агидель-ИнвестСтрой;developer;https://ufa.cian.ru/sale/flat/299601581/;Химки};sale;flat;2;25;1;31.32;3288600;Орджоникидзевский;Кремлевская ;50/3;;Черника
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/303259731/;Химки};sale;flat;15;15;1;34.9;4013500;;;;;Флора
Средний 106;real_estate_agent;https://spb.cian.ru/sale/flat/303213510/;Химки};sale;flat;9;11;1;40.5;4100000;;;;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/270890007/;Химки};sale;flat;16;17;1;35.03;4203600;мкр. РИП;Российская ;267к5;;Оникс
ТОЧНО;developer;https://krasnodar.cian.ru/sale/flat/296752336/;Химки};sale;flat;2;18;1;24.62;4333120;;;;;Родные Просторы
ПСК-6;developer;https://ufa.cian.ru/sale/flat/280246208/;Химки};sale;flat;3;16;1;25.93;4537750;Ленинский; Аксакова;81;;Аксаковский
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/298763112/;Химки};sale;flat;18;18;1;34.6;4518760;Советский;;;;Западные Аллеи ЖК
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/295475530/;Химки};sale;flat;9;22;1;33.4;4700000;д. Новосаратовка; Первых;2к3;;Город Первых
Жилой Квартал;developer;https://ufa.cian.ru/sale/flat/300730101/;Химки};sale;flat;1;8;1;42.78;4792445;с. Михайловка; Ленина;42/1;;Малина
MARINOVA estate;real_estate_agent;https://spb.cian.ru/sale/flat/308566815/;Химки};sale;flat;7;8;1;42.19;15610300;Невский;проспект Обуховской обороны;36;Елизаровская;Astra Marine на набережной
ПСК-6;developer;https://ufa.cian.ru/sale/flat/299760926/;Химки};sale;flat;4;25;1;141.9;19154000;Октябрьский; 50 лет СССР;34;;Статус
Vitamin realty;real_estate_agent;https://sochi.cian.ru/sale/flat/308070989/;Химки};sale;flat;5;6;1;47.0;29000000;Красная Поляна пгт; Турчинского;10;;Зимняя сказка
ID 112159434;homeowner;https://tver.cian.ru/sale/flat/307424656/;Химки};sale;flat;2;5;1;33.0;600000;;;;;
InCity;real_estate_agent;https://volgograd.cian.ru/sale/flat/302728060/;Химки};sale;flat;5;5;1;29.0;1900000;Волжский; Кирова;14А;;
НА ЯРОСЛАВСКОЙ;real_estate_agent;https://cheboksary.cian.ru/sale/flat/308684188/;Химки};sale;flat;1;4;1;37.4;3090000;Ленинский;Ягодный переулок;7;;
ID 48286940;homeowner;https://volgograd.cian.ru/sale/flat/308909574/;Химки};sale;flat;3;10;1;35.6;3500000;Советский; Тимирязева;37;;Комарово 4 очередь
Оксана Васильева;realtor;https://novgorod.cian.ru/sale/flat/308098157/;Химки};sale;flat;5;5;1;39.3;3600000;Великий Новгород;Батецкая ;21;;
ID 102711324;homeowner;https://khimki.cian.ru/sale/flat/303579322/;Химки};sale;flat;2;4;1;29.0;3690000;;;;;
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/302538743/;Химки};sale;flat;5;9;1;33.9;3688000;;;;;Второе дыхание
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303065582/;Химки};sale;flat;1;16;1;26.7;3650200;Московский;;;;Бирюзова Парк ЖК
Исток;real_estate_agent;https://saratov.cian.ru/sale/flat/305732188/;Химки};sale;flat;3;10;1;42.2;3750000;Кировский; Имени К.П. Панченко;8;;10-й Микрорайон
Мария Юрова;realtor;https://volgograd.cian.ru/sale/flat/299113153/;Химки};sale;flat;2;5;1;32.4;3800000;Центральный;Голубинская ;18;;
ID 96879442;homeowner;https://lipetsk.cian.ru/sale/flat/305701795/;Химки};sale;flat;19;21;1;45.7;3890000;мкр. Елецкий;Елецкое шоссе;5;;
Самолет Плюс - Новый Дом;real_estate_agent;https://vladikavkaz.cian.ru/sale/flat/308281024/;Химки};sale;flat;1;9;1;48.0;4120000;Северо-Западный; Алихана Гагкаева;19/2;;
Галакс Плюс;developer;https://noginsk.cian.ru/sale/flat/297074582/;Химки};sale;flat;16;17;1;25.5;4307800;Ногинск; Юбилейная;4А;;Истомкино
ID 14081279;unknown;https://stavropol.cian.ru/sale/flat/306891565/;Химки};sale;flat;6;9;1;35.3;4300000;Ессентуки; Шмидта;100;;4 сезона
Rich Life;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/295171550/;Химки};sale;flat;4;8;1;39.04;4446000;Дзержинский; Спасская;6;;Наследие
Атмосфера;developer;https://kemerovo.cian.ru/sale/flat/291942733/;Химки};sale;flat;7;15;1;29.4;4645200;Ленинский;;;;Уютный Квартал ЖК
ID 120058243;homeowner;https://ramenskoye.cian.ru/sale/flat/305600116/;Химки};sale;flat;4;9;1;37.7;4800000;Центральный;Бронницкая ;15;Раменское;
Недвижимость 24;real_estate_agent;https://penza.cian.ru/sale/flat/306895923/;Химки};sale;flat;14;17;1;39.8;4850000;Октябрьский; 65-летия Победы;24;;
Недвижимость 24;real_estate_agent;https://penza.cian.ru/sale/flat/298330296/;Химки};sale;flat;16;16;1;45.33;4850000;Октябрьский;Ладожская ;9;;Лермонтов
ХОРЕКА ИНВЕСТ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308253115/;Химки};sale;flat;3;17;1;22.58;5120918;; Чистяковой;8с2;Сколково;Гостиничный комплекс Аметист
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/297717486/;Химки};sale;flat;10;16;1;46.76;5143600;Ленинский;Памятник Победы мкр;;;Тимирязевский
Железно;developer;https://kirov.cian.ru/sale/flat/300148456/;Химки};sale;flat;3;8;1;38.0;5198400;Ленинский;;;;Знак ЖК
ID 118841977;homeowner;https://voronezh.cian.ru/sale/flat/306970610/;Химки};sale;flat;15;16;1;49.0;5250000;Коминтерновский; Антонова-Овсеенко;29;;
ID 63234286;homeowner;https://kaliningrad.cian.ru/sale/flat/307103122/;Химки};sale;flat;1;5;1;37.2;5780000;Центральный;Косогорная ;2;;
ДСС;developer;https://kaliningrad.cian.ru/sale/flat/267374378/;Химки};sale;flat;9;17;1;40.9;5988000;Ленинградский;Солдатская ;9к3;;Высота 56
ДОМ СТРИТ;real_estate_agent;https://sevastopol.cian.ru/sale/flat/284616459/;Химки};sale;flat;1;2;1;30.0;6600000;Ленинский; Ленина;32;;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308192211/;Химки};sale;flat;5;23;1;36.8;6800000;;Парковая ;46к1;Водники;Бригантина
Самолет Плюс Красноярск Центр;real_estate_agent;https://krasnoyarsk.cian.ru/sale/flat/286652778/;Химки};sale;flat;12;16;1;41.7;6800000;Октябрьский; Академика Киренского;116;;
Олеся Боярова;realtor;https://odintsovo.cian.ru/sale/flat/307781863/;Химки};sale;flat;4;8;1;37.0;6950000;;;;;Лайково
ФСК Агент;real_estate_agent;https://vidnoye.cian.ru/sale/flat/295310562/;Химки};sale;flat;10;16;1;42.6;7200000;Поляна СНТ; Вишневая;;;Римский
