author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Альтера;real_estate_agent;https://kazan.cian.ru/sale/flat/302924093/;Люберцы};sale;flat;3;9;1;29.5;3899000;Кировский; Водников;56;Кремлёвская;
Интеллект;developer;https://krym.cian.ru/sale/flat/306356337/;Люберцы};sale;flat;7;20;1;24.84;8609974;;;;;Крымская Резиденция
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/303027445/;Люберцы};sale;flat;3;20;1;59.0;61800000;Пресненский; Костикова;4к6;Улица 1905 года;Lucky
ID 104795526;real_estate_agent;https://spb.cian.ru/sale/flat/304536515/;Люберцы};sale;flat;4;4;1;42.7;5590000;Красносельский;Стрельнинское шоссе;3а;Проспект Ветеранов;
Эталон;developer;https://ekb.cian.ru/sale/flat/308412177/;Люберцы};sale;flat;2;5;1;38.08;5498522;;;;;Балтым-Парк
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/303387198/;Люберцы};sale;flat;18;22;1;30.0;11700000;;бульвар Андрея Тарковского;11;Рассказовка;Рассказово
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/308707071/;Люберцы};sale;flat;1;4;1;36.2;7900000;Невский; Бабушкина;47;Елизаровская;
Перспектива;developer;https://krym.cian.ru/sale/flat/305496510/;Люберцы};sale;flat;2;8;1;70.3;16000000;Восход пгт; Наташинская;2Ж;;Монако
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/303534103/;Люберцы};sale;flat;16;25;1;34.0;9700000;;;7;Ольховая;
ID 17498307;homeowner;https://www.cian.ru/sale/flat/308837547/;Люберцы};sale;flat;5;10;1;40.4;28900000;Дорогомилово;Кутузовский проспект;30;Кутузовская;
СК10;developer;https://rostov.cian.ru/sale/flat/303045403/;Люберцы};sale;flat;24;25;1;33.37;4110000;Советский;;;;Малина парк
ID 148596;homeowner;https://www.cian.ru/sale/flat/268629674/;Люберцы};sale;flat;10;10;1;38.5;11280000;Выхино-Жулебино;Жулебинский бульвар;6/11;Лермонтовский проспект;
Альтера;real_estate_agent;https://kazan.cian.ru/sale/flat/307262540/;Люберцы};sale;flat;9;9;1;34.4;4700000;Приволжский; Рихарда Зорге;105;Дубравная;
РКС Девелопмент;developer;https://krasnodar.cian.ru/sale/flat/308252390/;Люберцы};sale;flat;2;7;1;41.7;10491720;;;;;Anapolis Residence
ID 112609323;realtor;https://www.cian.ru/sale/flat/307205775/;Люберцы};sale;flat;4;6;1;59.35;101785250;Мещанский; Кузнецкий Мост;12/3С1;Кузнецкий мост;Kuznetsky Most 12 by Lalique
Юрий Шадеко;realtor;https://spb.cian.ru/sale/flat/307347913/;Люберцы};sale;flat;10;17;1;45.0;13900000;Приморский;переулок Ипподромный;3к1;Пионерская;Приморский квартал
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/306297927/;Люберцы};sale;flat;3;18;1;34.1;5901000;Верх-Исетский;;;Площадь 1905 года;Русь XXI ЖК
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/307496200/;Люберцы};sale;flat;1;10;1;31.0;14500000;Раменки;Мичуринский проспект;10К1;Ломоносовский проспект;
Этажи Москва;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308675651/;Люберцы};sale;flat;1;3;1;33.6;4800000;;;;;
СЗ Феникс;developer;https://rostov.cian.ru/sale/flat/293615913/;Люберцы};sale;flat;4;13;1;47.1;8379202;Советский;;;;Таймс ЖК
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/302630222/;Люберцы};sale;flat;25;45;1;64.0;40999999;Дорогомилово;Кутузовский проезд;16А/1;Шелепиха;River Park Кутузовский
Инвест-плюс отдел продаж;real_estate_agent;https://novosibirsk.cian.ru/sale/flat/305626417/;Люберцы};sale;flat;4;12;1;32.2;3249000;Кировский; Петухова;164;Студенческая;Матрешкин двор
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/306899926/;Люберцы};sale;flat;14;23;1;34.0;4893000;Кировский;;;Машиностроителей;Основинские кварталы ЖК
hoomie;real_estate_agent;https://www.cian.ru/sale/flat/305679592/;Люберцы};sale;flat;7;20;1;43.09;20252300;Даниловский;Автозаводская ;26;Тульская;FORST
Динас;real_estate_agent;https://spb.cian.ru/sale/flat/305885696/;Люберцы};sale;flat;6;11;1;35.0;6990000;Василеостровский;Морская набережная;9;Приморская;
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/302623378/;Люберцы};sale;flat;2;29;1;34.6;8557000;Центр; Свердлова;12;Динамо;Екатерининский парк
Павел Михайлов;realtor;https://www.cian.ru/sale/flat/308082096/;Люберцы};sale;flat;12;16;1;44.0;26296000;Раменки;проспект Генерала Дорохова;39к2Л;Минская;Собрание клубных домов West Garden
ID 10741260;unknown;https://samara.cian.ru/sale/flat/308774838/;Люберцы};sale;flat;6;9;1;35.0;4200000;Промышленный; Стара-Загора;147;Безымянка;
ЕкатеринодарИнвест-Строй;developer;https://krasnodar.cian.ru/sale/flat/294667073/;Люберцы};sale;flat;2;24;1;40.58;5264038;мкр. РИП;Российская ;;;Гулливер
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307091345/;Люберцы};sale;flat;16;17;1;35.1;16800000;Ярославский;Ярославское шоссе;51;ВДНХ;Я51
Mikhail Uger;realtor;https://www.cian.ru/sale/flat/304113525/;Люберцы};sale;flat;17;25;1;36.8;9900000;Чертаново Северное;Северное Чертаново мкр;7кБ;Чертановская;
СК10;developer;https://rostov.cian.ru/sale/flat/306489613/;Люберцы};sale;flat;6;9;1;40.6;5310000;Железнодорожный;;;;Сезоны ЖК
Владислав Карпов;realtor;https://www.cian.ru/sale/flat/308833375/;Люберцы};sale;flat;15;28;1;40.0;30500000;Раменки;Винницкая ;8к3;Раменки;Настоящее
ТСН Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/303023571/;Люберцы};sale;flat;4;5;1;30.3;3899000;;шоссе Энтузиастов;57;Салтыковская;
СК10;developer;https://rostov.cian.ru/sale/flat/289504809/;Люберцы};sale;flat;24;25;1;30.41;4390000;Октябрьский;;;;Гринсайд ЖК
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/307505747/;Люберцы};sale;flat;10;12;1;55.0;32500000;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
Квадратный метр;real_estate_agent;https://spb.cian.ru/sale/flat/308648893/;Люберцы};sale;flat;21;26;1;35.3;8500000;Невский; Дыбенко;5к1;Улица Дыбенко;Цивилизация
СК10;developer;https://rostov.cian.ru/sale/flat/305717857/;Люберцы};sale;flat;21;25;1;37.39;5565839;Кировский;;;;Культура ЖК
Marry Lane Group;real_estate_agent;https://www.cian.ru/sale/flat/307494611/;Люберцы};sale;flat;2;44;1;48.1;25000000;Пресненский;Ходынская ;2;Улица 1905 года;Пресня Сити
Center Group;real_estate_agent;https://kazan.cian.ru/sale/flat/308328363/;Люберцы};sale;flat;4;10;1;48.0;9200000;Советский; Зур Урам;1Кк3;Горки;МЧС
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/298036735/;Люберцы};sale;flat;4;24;1;40.4;10036000;Центр; Большакова;66;Геологическая;RedRock
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/306373900/;Люберцы};sale;flat;13;30;1;93.8;28999999;Щукино;проезд 4-й Красногорский;;Стрешнево;Moments
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/304572948/;Люберцы};sale;flat;3;14;1;39.0;9300000;Ново-Переделкино; Шолохова;2;Новопеределкино;
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/298038407/;Люберцы};sale;flat;2;16;1;55.9;21462000;Центр; Февральской Революции;21;Динамо;19/05
Доступный дом;real_estate_agent;https://www.cian.ru/sale/flat/293926786/;Люберцы};sale;flat;3;17;1;35.4;14990000;; Эдварда Грига;15;Потапово;
ID 120593210;homeowner;https://kaliningrad.cian.ru/sale/flat/306128381/;Люберцы};sale;flat;14;14;1;61.6;8300000;Ленинградский; 9 Апреля;102;;
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/308626955/;Люберцы};sale;flat;10;24;1;45.8;15809922;Ново-Савиновский;;;Козья слобода;Савин Фемили ЖК
Недвижимость у моря;real_estate_agent;https://sochi.cian.ru/sale/flat/308931688/;Люберцы};sale;flat;5;6;1;35.0;10100000;Адлерский;переулок Демократический;4;;
ID 96941193;homeowner;https://novosibirsk.cian.ru/sale/flat/308112551/;Люберцы};sale;flat;3;10;1;34.3;4199000;Ленинский;Троллейная ;7;Площадь Маркса;
ИНСИТИ девелопмент;developer;https://krasnodar.cian.ru/sale/flat/306996008/;Люберцы};sale;flat;17;24;1;37.58;6159458;;;;;Микрорайон Любимово
Недвижимость у моря;real_estate_agent;https://sochi.cian.ru/sale/flat/308226210/;Люберцы};sale;flat;4;6;1;37.0;14560000;Адлерский;Веселая ;82/1;;Green Sail Park
Виктория Грудько;realtor;https://www.cian.ru/sale/flat/308153896/;Люберцы};sale;flat;4;8;1;33.0;12800000;Теплый Стан;Профсоюзная ;136К4;Коньково;
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/298221123/;Люберцы};sale;flat;25;25;1;37.2;7861500;Чкаловский; 8 Марта;204Д;Чкаловская;Ботаника LIFE
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/247945326/;Люберцы};sale;flat;23;26;1;37.0;10000000;Центральный;Пластунская ;123Ак2;;Раз Два Три
Евгений Шумилов;realtor;https://spb.cian.ru/sale/flat/305907207/;Люберцы};sale;flat;16;28;1;33.0;7199000;Выборгский;Заречная ;11к6;Парнас;Три апельсина
Неометрия;developer;https://krasnodar.cian.ru/sale/flat/308339502/;Люберцы};sale;flat;21;22;1;34.4;5105550;Прикубанский; Конгрессная;43;;Отражение
Гранд Недвижимость;real_estate_agent;https://sochi.cian.ru/sale/flat/308830155/;Люберцы};sale;flat;6;10;1;31.7;7340000;Хостинский; Мацестинская;17/1;;
Ирина Василевская;realtor;https://www.cian.ru/sale/flat/272828990/;Люберцы};sale;flat;6;17;1;38.0;9350000;; Авиаконструктора Петлякова;7;Пыхтино;Солнцево парк
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/303395042/;Люберцы};sale;flat;2;25;1;30.4;6288000;Орджоникидзевский;;;Машиностроителей;Основинские кварталы ЖК
ID 13044325;unknown;https://www.cian.ru/sale/flat/308859379/;Люберцы};sale;flat;22;32;1;37.35;17780000;Нижегородский;Газгольдерная ;10;Нижегородская;Profit
Rich Life;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305867178/;Люберцы};sale;flat;3;10;1;36.2;2900000;Дзержинский; Панина;56;;
DOGMA;developer;https://krasnodar.cian.ru/sale/flat/305421053/;Люберцы};sale;flat;2;18;1;38.3;5162840;;;;;Парк Победы - 2
BRAUMOST;real_estate_agent;https://www.cian.ru/sale/flat/293943948/;Люберцы};sale;flat;5;10;1;48.5;23500000;Покровское-Стрешнево;Вивальди кв-л;;Спартак;Клубный Город на Реке Примавера ЖК
ID 96167522;realtor;https://www.cian.ru/sale/flat/299789842/;Люберцы};sale;flat;9;9;1;36.9;8850000;Люблино; Верхние Поля;27С2;Братиславская;
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/298221157/;Люберцы};sale;flat;3;9;1;55.0;18788500;Центр; Михаила Ананьева;;Динамо;Клубный дом инженера Ятеса
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/304113286/;Люберцы};sale;flat;8;10;1;28.0;10350000;Адлерский; Ленина;280А;;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/307986637/;Люберцы};sale;flat;11;14;1;35.0;13900000;Раменки;1-й Сетуньский проезд;10;Кутузовская;
Средастрой Новороссийск;developer;https://novorossiysk.cian.ru/sale/flat/307130635/;Люберцы};sale;flat;6;17;1;42.93;8800650;;;;;Золотой берег 2
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301042658/;Люберцы};sale;flat;24;79;1;72.0;70000000;Пресненский;1-й Красногвардейский проезд;22с1;Москва-Сити;NEVA TOWERS
Антон Белов;realtor;https://www.cian.ru/sale/flat/297215041/;Люберцы};sale;flat;13;14;1;39.0;17600000;Таганский;переулок Ковров;1;Москва-Товарная;
ПАРК АВЕНЮ;developer;https://krasnodar.cian.ru/sale/flat/307199106/;Люберцы};sale;flat;3;6;1;33.4;4575800;Горячий Ключ; Ярославского;100В;;Ярославский
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/301916019/;Люберцы};sale;flat;3;5;1;40.6;23900000;Центральный; Крымская;;;Livingston
SaFri;real_estate_agent;https://spb.cian.ru/sale/flat/308830127/;Люберцы};sale;flat;8;9;1;43.7;18135500;Петроградский;Петровский проспект;24к3;Крестовский остров;Петровская ривьера
ЭНКО;developer;https://tyumen.cian.ru/sale/flat/306667447/;Люберцы};sale;flat;3;17;1;36.4;5470000;д. Патрушева; Лермонтова;8;;ЖР 
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307435494/;Люберцы};sale;flat;6;17;1;43.4;19100000;Даниловский;набережная Марка Шагала;15к1;Технопарк;Shagal
Мой мир;real_estate_agent;https://omsk.cian.ru/sale/flat/308452973/;Люберцы};sale;flat;3;9;1;36.9;3800000;мкр. 6-й; Степанца;12;;
Эталон;developer;https://ekb.cian.ru/sale/flat/308413983/;Люберцы};sale;flat;3;16;1;35.8;5634818;Чкаловский;;;Ботаническая;Жилой район Солнечный
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/297952059/;Люберцы};sale;flat;18;22;1;43.0;19200000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
ID 104154272;homeowner;https://nn.cian.ru/sale/flat/301079102/;Люберцы};sale;flat;1;2;1;25.3;3099000;Автозаводский;Коломенская ;7;Парк культуры;
R1 Development;developer;https://ekb.cian.ru/sale/flat/303900221/;Люберцы};sale;flat;2;8;1;42.64;7763465;Орджоникидзевский; Уральских Рабочих;26;Проспект Космонавтов;Банников Дом
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/297558153/;Люберцы};sale;flat;18;22;1;43.0;19500000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
Гранд Хаус;real_estate_agent;https://spb.cian.ru/sale/flat/300843403/;Люберцы};sale;flat;14;16;1;36.0;6900000;Невский; Коллонтай;19К4;Проспект Большевиков;
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/307111842/;Люберцы};sale;flat;4;19;1;31.8;8840400;Советский;;3;Горки;Светлая Долина ЖК
Недвижимость у моря;real_estate_agent;https://sochi.cian.ru/sale/flat/308179200/;Люберцы};sale;flat;3;6;1;47.3;18120000;Адлерский;Веселая ;82/1Б;;Green Sail Park
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305693861/;Люберцы};sale;flat;22;22;1;15.8;7890000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/304437884/;Люберцы};sale;flat;18;19;1;30.8;5380200;Верх-Исетский;;;Площадь 1905 года;Русь-2 ЖК
hoomie;real_estate_agent;https://www.cian.ru/sale/flat/308421883/;Люберцы};sale;flat;9;20;1;39.74;16802072;Даниловский;Автозаводская ;26;Тульская;FORST
Флагман;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307815594/;Люберцы};sale;flat;9;16;1;39.0;5200000;Прикубанский; Летчика Позднякова;2;;Дыхание
Таврида Девелопмент;developer;https://krym.cian.ru/sale/flat/299893563/;Люберцы};sale;flat;3;9;1;39.02;17986269;Массандра пгт; Мухина;17А;;Клубный дом Массандра Парк
Недвижимость у моря;real_estate_agent;https://sochi.cian.ru/sale/flat/308159418/;Люберцы};sale;flat;3;6;1;52.0;20360000;Адлерский;Веселая ;82/1Б;;Green Sail Park
ID 81467774;homeowner;https://www.cian.ru/sale/flat/306073042/;Люберцы};sale;flat;3;17;1;38.0;13700000;Свиблово;Вересковая ;1К1;Свиблово;
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301019031/;Люберцы};sale;flat;2;17;1;35.8;8771000;Советский;ПК1-2;ПК1-2;Горки;Мой Ритм ЖК
Этажи Москва;real_estate_agent;https://balashikha.cian.ru/sale/flat/307869945/;Люберцы};sale;flat;19;25;1;36.3;5300000;; Яганова;9;Щёлковская;Пехра
ID 563049;homeowner;https://krasnodar.cian.ru/sale/flat/308450193/;Люберцы};sale;flat;6;25;1;36.5;3850000;мкр. Славянский; Заполярная;39к8;;
AVA;developer;https://krasnodar.cian.ru/sale/flat/303889085/;Люберцы};sale;flat;2;12;1;41.6;6647680;мкр. 9-й километр; Ярославская;115к2;;Небо
ТСН Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/306785132/;Люберцы};sale;flat;3;20;1;47.3;6499999;; Чистопольская;28;Щёлковская;Эдельвейс-Комфорт
ID 19850306;homeowner;https://www.cian.ru/sale/flat/308355964/;Люберцы};sale;flat;13;19;1;50.2;23850000;Богородское;1-я Мясниковская ;2;Белокаменная;Соколиный форт
AVA;developer;https://krasnodar.cian.ru/sale/flat/302609050/;Люберцы};sale;flat;2;22;1;49.7;9825690;мкр. Аврора; Имени Дзержинского;95;;AVrorA
Иван Музалевский;realtor;https://balashikha.cian.ru/sale/flat/301875482/;Люберцы};sale;flat;7;16;1;42.3;7250000;; Юбилейная;4к5;Железнодорожная;
ТСН Владис;real_estate_agent;https://korolev.cian.ru/sale/flat/307304400/;Люберцы};sale;flat;3;5;1;31.2;4400000;;Советская ;34;Медведково;
НВМ;representative_developer;https://krasnodar.cian.ru/sale/flat/308001539/;Люберцы};sale;flat;5;7;1;42.7;5978000;;;;;История 2
ТСН Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/304384217/;Люберцы};sale;flat;14;17;1;45.3;7349000;; Твардовского;26;Кучино;
ID 883747;unknown;https://krasnogorsk.cian.ru/sale/flat/308858112/;Люберцы};sale;flat;5;10;1;48.8;8100000;;Строительная ;5;Павшино;
Магазин новостроек;representative_developer;https://novorossiysk.cian.ru/sale/flat/306630449/;Люберцы};sale;flat;2;24;1;24.6;7047039;;;;;Барса
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/303071841/;Люберцы};sale;flat;19;32;1;32.2;25000000;Пресненский;Шмитовский проезд;39к2;Шелепиха;Headliner
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/308144280/;Люберцы};sale;flat;7;9;1;30.2;5200000;Кировский; Стойкости;7;Ленинский проспект;
Первостроитель;developer;https://ekb.cian.ru/sale/flat/297114709/;Люберцы};sale;flat;2;24;1;31.3;7936000;Кировский; Мира;47/7;Геологическая;Проспект Мира. Компаунд
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/308605254/;Люберцы};sale;flat;13;41;1;43.0;23900000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
Барокко;real_estate_agent;https://spb.cian.ru/sale/flat/307310259/;Люберцы};sale;flat;11;15;1;36.3;8200000;Приморский;Комендантский проспект;23к1;Комендантский проспект;
Светлый;developer;https://krym.cian.ru/sale/flat/308441444/;Люберцы};sale;flat;3;3;1;40.9;7362000;Саки; Заводская;62;;Новый берег
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306414696/;Люберцы};sale;flat;6;9;1;42.2;8670000;; Алексеевская;3;Аникеевка;Опалиха Парк
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/306693359/;Люберцы};sale;flat;4;15;1;32.4;14000000;Хорошевский;Ходынский бульвар;20А;ЦСКА;Лайнер
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303065626/;Люберцы};sale;flat;2;16;1;26.7;3650200;Московский;;;;Бирюзова Парк ЖК
Солнечный Сочи;real_estate_agent;https://sochi.cian.ru/sale/flat/308223929/;Люберцы};sale;flat;10;16;1;63.0;12500000;Центральный; Парковая;5;;
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/307819904/;Люберцы};sale;flat;3;17;1;38.7;13400000;Северное Медведково;Полярная ;52К1;Медведково;
Sea Invest;representative_developer;https://krym.cian.ru/sale/flat/305502980/;Люберцы};sale;flat;7;8;1;38.68;11039510;;;;;Долина Роз
ID 115101461;homeowner;https://kotelniki.cian.ru/sale/flat/300523277/;Люберцы};sale;flat;16;18;1;45.0;10550000;; Кузьминская;5к1;Котельники;Котельнические высотки
Наталья Симагина;realtor;https://spb.cian.ru/sale/flat/306602700/;Люберцы};sale;flat;3;5;1;58.0;22900000;Центральный;Кавалергардская ;5;Чернышевская;
Альянс;developer;https://rostov.cian.ru/sale/flat/292933861/;Люберцы};sale;flat;4;7;1;48.74;23395200;Кировский;Социалистическая ;118;;Дом-резиденция Собрание
Ю-Питер;real_estate_agent;https://spb.cian.ru/sale/flat/293545584/;Люберцы};sale;flat;19;23;1;36.4;8800000;Приморский;Лыжный переулок;4к3;Беговая;Геометрия
Дача Штейнгольца;real_estate_agent;https://krym.cian.ru/sale/flat/265824970/;Люберцы};sale;flat;1;12;1;17.2;2990000;Партенит пгт; Прибрежная;7;;
ФСК;developer;https://kazan.cian.ru/sale/flat/307682268/;Люберцы};sale;flat;5;7;1;26.4;3982757;;;;;ФоРест
SPB Housing;real_estate_agent;https://spb.cian.ru/sale/flat/307659959/;Люберцы};sale;flat;2;10;1;46.7;14477000;Приморский;Фермское шоссе;12Б;Удельная;
ID 15065491;homeowner;https://krasnodar.cian.ru/sale/flat/307426390/;Люберцы};sale;flat;7;14;1;48.0;5250000;мкр. Комсомольский;Сормовская ;181;;
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/295341502/;Люберцы};sale;flat;3;4;1;34.85;6586650;;;;;Новый свет
Ю-Питер;real_estate_agent;https://spb.cian.ru/sale/flat/306780674/;Люберцы};sale;flat;1;25;1;30.4;7800000;Приморский;Парашютная ;65;Комендантский проспект;Шуваловский
ЕОН Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/307325534/;Люберцы};sale;flat;3;5;1;27.7;4100000;Колпинский;Павловская ;76;Шушары;
ПИК;developer;https://vladivostok.cian.ru/sale/flat/304311878/;Люберцы};sale;flat;2;24;1;33.9;5639434;Первореченский;;2;;Снежный парк ЖК
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/297792239/;Люберцы};sale;flat;14;17;1;39.0;16000000;Хостинский; Депутатская;10Дк1;;
НДВ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302968129/;Люберцы};sale;flat;1;4;1;36.3;5450000;д. Аксаково; Слободская;4;;Федоскинская слобода
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/302688605/;Люберцы};sale;flat;2;4;1;34.7;3921100;;;;;ДзенПарк
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307430903/;Люберцы};sale;flat;4;15;1;53.36;13950000;; Татьянин Парк;16к1;Говорово;
MR Group;developer;https://www.cian.ru/sale/flat/308802713/;Люберцы};sale;flat;2;46;1;34.8;16375836;Даниловский;;;Павелецкая;Павелецкая Сити ЖК
AVA;developer;https://krasnodar.cian.ru/sale/flat/302609577/;Люберцы};sale;flat;2;16;1;40.0;5280000;;;;;Зеленодар
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/293718260/;Люберцы};sale;flat;5;6;1;43.0;26900000;Беговой; 3-я Ямского Поля;9;Белорусская;Art Residence
ID 120058243;homeowner;https://ramenskoye.cian.ru/sale/flat/305600116/;Люберцы};sale;flat;4;9;1;37.7;4800000;Центральный;Бронницкая ;15;Раменское;
AVA;developer;https://krasnodar.cian.ru/sale/flat/307879812/;Люберцы};sale;flat;4;21;1;51.13;6478171;мкр. ХБК;Уральская ;100/8;;Режиссёр
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301042655/;Люберцы};sale;flat;30;79;1;78.0;92880000;Пресненский;1-й Красногвардейский проезд;22с1;Москва-Сити;NEVA TOWERS
Елена Гореликова;realtor;https://khimki.cian.ru/sale/flat/305791922/;Люберцы};sale;flat;13;15;1;26.8;5500000;Велтон Парк Новая Сходня мкр; Беговая;12;;Wellton Park Новая Сходня
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303122639/;Люберцы};sale;flat;2;9;1;67.3;22222460;Советский;;;Суконная слобода;Мифы ЖК
Евгений Белокуров;realtor;https://www.cian.ru/sale/flat/306602662/;Люберцы};sale;flat;4;23;1;41.8;20850000;Свиблово;Сельскохозяйственная ;38к2;Ботанический сад;LIFE-Ботанический сад
КАПИТАЛ;real_estate_agent;https://spb.cian.ru/sale/flat/303753408/;Люберцы};sale;flat;6;13;1;41.2;12400000;Московский;Кузнецовская ;58к3;Парк Победы;
